,Lot_Area,1st_Flr_SF,2nd_Flr_SF,Garage_Area,total_sq
76,9.771611931222546,6.77078942390898,0.0,5.7745515455444085,7.085064293952548
77,8.752107198329362,6.253828811575473,0.0,5.480638923341991,6.633318433280377
78,9.358760377094455,7.007600613951853,7.063903961472068,6.173786103901937,7.9208096792886
79,8.893984438939794,6.841615476477592,6.499787040655854,0.0,7.3783837129967145
80,8.427487278331744,6.423246963533519,6.423246963533519,6.173786103901937,7.445417556701687
81,9.765546451422905,7.711548979629146,0.0,7.061334366910438,8.131530710604252
82,9.446597562435775,6.775366090936392,6.29156913955832,6.579251212010101,7.666690200080086
83,9.104979856318357,6.761572768804055,0.0,6.3561076606958915,7.272398392570047
84,8.411832675758411,7.080867896690782,0.0,5.971261839790462,7.365812837209472
85,8.759825595314295,7.418180822726788,0.0,6.354370040797351,7.714677473800927
86,9.218606116393214,7.090076835776092,0.0,6.318968113746434,7.470224135899966
87,9.495519314209846,6.833031732786201,0.0,5.529429087511423,7.07326971745971
88,9.169518377455928,7.197435354096591,0.0,6.218600119691729,7.516433302915632
89,8.07558263667172,6.396929655216146,6.396929655216146,6.173786103901937,7.426549072397305
90,9.315060682746585,7.2633296174768365,0.0,6.246106765481563,7.57198844937744
91,9.635281256585003,7.10002716662926,6.659293919683638,6.410174881966167,7.8632667240095735
92,9.11701821474481,6.625392368007956,6.666956792429207,6.20455776256869,7.618251097876695
93,8.85623355614316,7.336285660021297,0.0,5.991464547107982,7.5678626054638825
94,9.554780778246572,7.049254841255837,0.0,6.182084906716632,7.400009517162692
95,8.167068178341237,7.048386408721883,0.0,6.182084906716632,7.399398083331354
96,9.636392113692736,7.037027614686276,0.0,6.173786103901937,7.388946097618437
97,8.915969311373605,6.97914527506881,0.0,5.981414211254481,7.293017679772782
98,8.89740886527095,7.353081920515432,0.0,6.320768294250582,7.6577552711348655
99,9.212238569259263,7.213768308118642,7.221105098182496,6.586171654854675,8.146419323098003
100,9.642187721358466,7.5411524551363085,0.0,6.507277712385012,7.845416036592485
101,9.115809888129949,6.405228458030842,0.0,0.0,6.405228458030842
102,9.697692639556532,7.421177528595393,0.0,6.309918278226516,7.7057128238944275
103,9.147613542067878,6.680854678790215,0.0,0.0,6.680854678790215
104,9.409928663668856,6.6895992691789665,7.053585727193677,6.327936783729195,7.83241092718792
105,9.481130576757746,7.084226422097916,0.0,6.2166061010848646,7.434847875211999
106,7.8826922062890254,6.511745329644728,6.5638555265321274,6.194405391104672,7.534762657037537
107,9.050171619823361,7.416979621381154,6.759255270663693,5.375278407684165,7.91644286012226
108,10.581114921438036,7.237059026124737,0.0,6.309918278226516,7.570443252057374
109,7.873978379604501,6.638567789166521,6.759255270663693,6.161207321695077,7.649692623711514
110,8.764990330169104,6.7661917146603505,6.536691597591305,5.991464547107982,7.579678823090456
111,9.420763358881013,7.259819610363186,0.0,5.655991810819852,7.443078374348516
112,8.738735461363474,7.028201432058005,6.09807428216624,5.886104031450156,7.566828479208331
113,9.210340371976184,7.017506142941256,0.0,6.0867747269123065,7.349873704738337
114,9.104979856318357,6.492239835020471,0.0,0.0,6.492239835020471
115,9.313618721429684,7.442492722794441,0.0,6.171700597410915,7.689828668736484
116,9.784422445377189,7.290292882446597,0.0,6.269096283706261,7.597897950521784
117,8.469052816088302,7.401231264413015,0.0,6.20455776256869,7.665284718471351
118,9.2621735206162,7.450660796211539,0.0,6.439350371100098,7.760893195851024
119,9.643809676493944,6.833031732786201,6.728628613084702,6.152732694704104,7.711548979629146
120,9.540147589478611,6.903747257584598,0.0,0.0,6.903747257584598
121,9.07680897935166,7.091742115095153,0.0,5.717027701406222,7.317212408359839
122,9.204825191288073,6.895682697747868,0.0,6.349138991379798,7.352441100243583
123,9.100525505968976,6.93537044601511,0.0,5.886104031450156,7.23561914106675
124,8.160518247477505,6.579251212010101,6.335054251498059,5.480638923341991,7.329093736246592
125,10.109362862283819,7.377133712833954,7.20414929203594,6.761572768804055,8.244859395911256
126,9.111182800442965,6.561030665896573,6.561030665896573,5.998936561946683,7.504942068396171
127,9.41897923708751,6.8658910748834385,6.476972362889683,6.361302477572996,7.690743163541872
128,9.016512874996026,6.70073110954781,6.568077911411976,5.991464547107982,7.562681246721884
129,8.699514748210191,6.9957661563048505,6.335054251498059,5.662960480135946,7.572502985020384
130,7.835579246669965,6.961296045910167,0.0,6.0867747269123065,7.3098814858247865
131,9.287301413112312,6.516193076042964,6.516193076042964,6.579251212010101,7.6362696033793735
132,7.761744984658913,6.75110146893676,6.398594934535208,6.0867747269123065,7.547501682814967
133,9.291551627401006,7.449498005382849,0.0,6.159095388491933,7.692569648067906
134,8.631235907456897,6.761572768804055,0.0,0.0,6.761572768804055
135,7.426549072397305,6.180016653652572,6.222576268071369,5.575949103146316,7.1316985104669115
136,8.754949455098293,6.659293919683638,5.480638923341991,0.0,6.927557906278317
137,8.431635303054591,7.348587530927593,0.0,6.440946540632921,7.687538766201629
138,9.801565562810744,7.331714969726466,7.529406457837013,6.630683385642372,8.330381569349418
139,9.464982590349763,6.659293919683638,6.659293919683638,0.0,7.352441100243583
140,9.859431166339208,6.761572768804055,0.0,5.991464547107982,7.142036574706803
141,9.066239028001926,6.915723448631314,6.78105762593618,6.066108090103747,7.749322464660356
142,8.83884181343129,6.946975992135418,0.0,5.560681631015528,7.170119543449628
143,9.161675199994901,7.066466970136958,0.0,5.902633333401366,7.338238150065589
144,9.461332526110132,7.257002707092073,0.0,6.747586526829315,7.727535110475448
145,8.738735461363474,6.8658910748834385,6.0112671744041615,6.327936783729195,7.563719668414366
146,8.895766604056085,6.20455776256869,7.2633296174768365,6.51025834052315,7.860956364876389
147,9.400133943608838,7.259819610363186,0.0,6.3561076606958915,7.599901959208498
148,9.085457189829492,6.892641641172089,6.75343791859778,6.186208623900494,7.752764808851328
149,8.998878325435811,6.78897174299217,6.97914527506881,6.349138991379798,7.837554360881084
150,9.278933163441794,7.02108396428914,0.0,6.486160788944089,7.4821189235521155
151,9.683837890476173,7.596894438144544,6.775366090936392,6.573680166960646,8.18423477409482
152,9.035986984831405,7.298445101508147,0.0,6.091309882077698,7.560080465021827
153,9.328123407632566,6.856461984594587,6.951772164398911,6.413458957167357,7.865187954187467
154,8.927314111060596,6.815639990074331,0.0,5.6937321388027,7.097548850614793
155,9.410501846898468,7.189922170745808,0.0,5.961005339623274,7.446585099157725
156,8.216358332386156,7.093404625868766,0.0,6.133398042996649,7.417580402414544
157,9.186047679407139,6.682108597449809,6.70073110954781,6.091309882077698,7.627057417018934
158,9.19755903761145,6.866933284461882,0.0,6.3561076606958915,7.336936913707618
159,9.211439767419483,7.119635638017636,0.0,6.102558594613569,7.428333194190806
160,10.140099989797301,7.255591274253665,0.0,6.3561076606958915,7.596894438144544
161,9.0918946167697,6.852242569051878,6.831953565565855,6.428105272684596,7.820840879907344
162,8.006367567650246,6.992096427415888,6.946975992135418,0.0,7.662937850461535
163,7.803026643632217,6.638567789166521,6.759255270663693,6.161207321695077,7.649692623711514
164,8.867850063029406,6.704414354964107,0.0,5.730099782973574,7.024649030453636
165,7.860185057472165,6.284134161070802,6.3561076606958915,5.817111159963204,7.277938572945661
166,8.648221453822641,6.349138991379798,6.289715570908998,5.662960480135946,7.243512974665482
167,7.735870319952567,6.75110146893676,6.373319789577012,6.0867747269123065,7.53955882930103
168,9.407550541263888,6.51025834052315,5.529429087511423,5.634789603169249,7.093404625868766
169,8.909235279192261,7.026426808699636,0.0,6.226536669287466,7.397561535524052
170,9.087268374386188,6.899723107284872,0.0,5.765191102784844,7.1785454837637
171,9.088172738001974,6.62273632394984,6.436150368369428,6.3561076606958915,7.5766097669730375
172,9.128587870103924,7.1049654482698426,0.0,6.516193076042964,7.546446273746024
173,9.156939595249067,6.78897174299217,6.628041376179533,5.7430031878094825,7.578656850594762
174,9.382611592916636,7.3783837129967145,0.0,6.169610732491456,7.639642287858013
175,9.287301413112312,7.180069874302796,7.074963197966044,5.834810737062605,7.950502434808851
176,8.969669103793757,6.693323668269949,6.553933404025811,5.973809611869261,7.550661243105336
177,9.360138737064577,6.9957661563048505,0.0,5.662960480135946,7.22983877815125
178,9.263122557415151,7.1891677384203225,6.996681488176539,6.890609120147166,8.131824785007195
179,7.426549072397305,6.180016653652572,6.222576268071369,5.575949103146316,7.1316985104669115
180,9.05321861620397,7.02197642307216,0.0,6.0867747269123065,7.353081920515432
181,8.91018077801329,7.119635638017636,0.0,6.827629234502852,7.677400430514807
182,9.224243277145174,6.97914527506881,0.0,6.20455776256869,7.358193752733032
183,9.5876803163585,6.597145701886651,0.0,6.18826412308259,7.106606137727303
184,9.006754319877503,6.784457062637643,6.784457062637643,6.297109319933935,7.745435610274381
185,8.922658299524402,7.143617602704121,0.0,6.115892125483034,7.449498005382849
186,9.275940829060131,7.663407664893479,6.610696044717759,6.293419278846481,8.135346948906706
187,9.632728147280256,7.288927694521257,0.0,6.625392368007956,7.704361167910313
188,9.560997243589352,7.103322062526113,6.846943139585379,6.18826412308259,7.880048200971577
189,9.428511581663834,7.142036574706803,7.179307969504034,6.501289670540389,8.08394570229562
190,9.68178046900788,7.254177846456518,7.232733136177615,6.507277712385012,8.151333337900432
191,9.906682443432647,7.463363045520021,0.0,6.270988431858299,7.7284157798410416
192,9.19207456316929,7.356918242356021,0.0,6.570882962339584,7.732369222284388
193,9.249561085129464,7.222566018822171,0.0,6.171700597410915,7.522400231387125
194,9.362460420037015,7.198931240688173,7.16703787691222,6.875232087276577,8.189244525735901
195,9.36263218231844,7.371489295214277,0.0,6.625392368007956,7.759614150696903
196,8.899457906353966,7.27931883541462,0.0,6.669498089857879,7.71333788887187
197,8.96469555531546,6.740519359606223,6.198478716492308,6.269096283706261,7.531552381407289
198,9.106977858981029,6.590301048196686,6.590301048196686,5.991464547107982,7.526178913346146
199,9.508368736482108,7.779885115070522,0.0,6.875232087276577,8.11969625295725
200,7.334981878871814,6.272877006546167,6.135564891081739,5.6937321388027,7.161622002939187
201,9.305923241869912,6.933423025730715,6.8885724595653635,6.699500340161678,7.9441374911141125
202,9.28637505825218,7.010311867307229,7.152268856032539,6.396929655216146,8.001355025826703
203,8.871785969150645,6.822197390620491,6.590301048196686,5.480638923341991,7.542213463193403
204,8.950662495933999,6.590301048196686,6.590301048196686,5.991464547107982,7.526178913346146
205,8.738735461363474,6.306275286948016,6.198478716492308,6.436150368369428,7.416979621381154
206,10.017708696626151,7.222566018822171,7.134093721192866,6.761572768804055,8.15708378502887
207,9.635608107380527,7.142036574706803,0.0,6.269096283706261,7.491087593534876
208,8.069655306886165,7.350516171833998,0.0,6.040254711277414,7.589335823170617
209,9.144200569471638,7.160069207596127,0.0,6.293419278846481,7.510977752014095
210,9.327323087461798,6.911747300251674,0.0,6.173786103901937,7.302496423727326
211,9.133459327640225,7.057897937411856,0.0,6.180016653652572,7.405495663199472
212,8.98632143762602,7.269616749608169,0.0,6.270988431858299,7.583247524303362
213,9.131188933670746,6.866933284461882,0.0,5.703782474656201,7.138866999945524
214,9.214730720277476,7.086737934510577,0.0,5.817111159963204,7.3343293503005365
215,8.065265208897733,7.1459844677143876,0.0,6.063785208687608,7.4377951216719325
216,8.939318740417509,6.93828448401696,0.0,5.438079308923196,7.13966033596492
217,8.854807632616227,6.104793232414985,5.605802066295998,5.634789603169249,6.907755278982137
218,9.405907155520158,7.316548177182976,0.0,6.22455842927536,7.605890001053122
219,8.74909824839902,6.860663671448287,0.0,5.480638923341991,7.085064293952548
220,9.087720658428273,6.620073206530356,6.620073206530356,6.335054251498059,7.6324011266014535
221,9.274159884689137,6.956545443151569,0.0,5.908082938168931,7.257002707092073
222,9.480978009818704,7.639642287858013,6.410174881966167,6.42648845745769,8.103191752285786
223,9.51044496442652,7.132497551660044,0.0,6.335054251498059,7.504391559161238
224,8.955448122347393,6.651571873589727,6.486160788944089,5.991464547107982,7.512071245835466
225,9.429475901892854,7.01571242048723,0.0,6.3561076606958915,7.432483807917119
226,8.411832675758411,7.1098794630722715,0.0,5.996452088619021,7.3938782901077555
227,9.323490469908839,7.033506484287697,7.222566018822171,6.486160788944089,8.058327306580958
228,8.73568594451502,6.633318433280377,6.38856140554563,6.269096283706261,7.5406215286571525
229,9.487972108574462,7.311218384419629,6.680854678790215,6.489204931325317,7.990238185720363
230,9.078978053779355,7.43955930913332,0.0,6.9584483932976555,7.9208096792886
231,9.230142999272362,7.319202458767849,0.0,6.396929655216146,7.653969180478774
232,9.164296433474776,6.8679744089702925,6.628041376179533,6.464588303689961,7.765993079407675
233,9.242904362849446,7.122866658599083,0.0,6.269096283706261,7.477604243197589
234,9.168163293076997,7.061334366910438,0.0,5.991464547107982,7.356279876550748
235,9.20029003612268,6.638567789166521,6.551080335043404,0.0,7.288927694521257
236,9.99888863729938,7.409741954080923,0.0,6.234410725718371,7.6787889981991535
237,9.472704636443673,7.074963197966044,6.866933284461882,6.2324480165505225,7.8826922062890254
238,9.017968479328726,6.9957661563048505,0.0,6.222576268071369,7.3752557780097545
239,9.008224187854049,7.022868086082641,6.3080984415095305,6.111467339502679,7.660114319173928
240,9.396653950039674,7.305188215393037,0.0,6.343880434126331,7.6290038896529575
241,9.292657414465397,7.392647520721623,0.0,5.480638923341991,7.530479995245536
242,8.932872621931374,7.216709486709457,0.0,6.131226489483141,7.507690077819904
243,8.922658299524402,7.1049654482698426,0.0,6.135564891081739,7.426549072397305
244,8.719317375506371,6.97354301952014,0.0,5.662960480135946,7.212294468500341
245,10.068154174091362,7.393263094763838,0.0,6.3561076606958915,7.696667081526462
246,8.576593534697684,6.96979066990159,6.555356891810665,6.222576268071369,7.7279755421055585
247,8.998631198287637,6.956545443151569,0.0,5.655991810819852,7.197435354096591
248,9.058703197313223,6.810142450115136,0.0,5.863631175598097,7.138073034044347
249,9.311722986264785,6.461468176353717,0.0,5.545177444479562,6.79794041297493
250,9.386727689281946,7.1316985104669115,7.1308988302963465,6.621405651764134,8.087025470667701
251,9.20029003612268,7.097548850614793,0.0,6.222576268071369,7.44600149832412
252,8.493310250952906,6.115892125483034,6.115892125483034,5.442417710521793,7.036148493750536
253,9.343384145733948,7.3783837129967145,0.0,6.507277712385012,7.7279755421055585
254,9.079320109537779,7.197435354096591,0.0,6.218600119691729,7.516433302915632
255,8.93958096672031,6.9985096422506015,6.329720905522696,6.0867747269123065,7.647786045440933
256,9.028218795184895,7.024649030453636,0.0,0.0,7.024649030453636
257,9.014325488050225,6.915723448631314,6.784457062637643,6.066108090103747,7.750614732770409
258,9.270023374137356,6.921658184151129,6.529418838262226,6.040254711277414,7.6586995582682995
259,8.699514748210191,6.659293919683638,6.455198563340122,5.7430031878094825,7.454719949364001
260,8.584851839890053,7.174724309836376,0.0,0.0,7.174724309836376
261,8.594154232552366,6.51025834052315,0.0,5.730099782973574,6.887552571664617
262,9.796959689126295,7.05617528410041,0.0,5.54907608489522,7.256297239690681
263,9.161150127785412,6.835184586147301,0.0,5.655991810819852,7.103322062526113
264,8.58110651715989,6.56244409369372,0.0,0.0,6.56244409369372
265,8.988695696785708,7.362010551259734,0.0,6.270988431858299,7.651595573857601
266,9.104979856318357,6.9650803456014065,0.0,5.655991810819852,7.20414929203594
267,9.567944883732848,6.912742820493176,0.0,6.0867747269123065,7.275864600546533
268,8.860782895806315,6.963189985870238,6.77078942390898,6.476972362889683,7.8551570058813445
269,8.064636475774222,6.253828811575473,6.396929655216146,6.173786103901937,7.3777589082278725
270,9.708141544619421,7.4977617006225685,6.786716950605081,6.678342114654332,8.156223323194624
271,9.46397433028839,6.725033642166843,0.0,6.20455776256869,7.191429330036379
272,9.653614941479894,6.590301048196686,6.590301048196686,6.061456918928017,7.541683099882111
273,8.881836305004146,6.761572768804055,0.0,6.579251212010101,7.367708572374371
274,9.743494841225237,7.368970402194793,0.0,6.075346031088684,7.611347717403621
275,9.210340371976184,7.222566018822171,0.0,5.703782474656201,7.4205789054108005
276,8.99342737041261,6.81783057145415,0.0,0.0,6.81783057145415
277,8.065265208897733,7.349230824613334,0.0,6.063785208687608,7.59337419312129
278,7.575584651557793,6.573680166960646,6.733401891837359,6.113682179832232,7.60489448081162
279,8.948975607841776,6.782192056006791,0.0,6.133398042996649,7.202661196523238
280,9.074635189810808,7.062191632286556,0.0,6.20455776256869,7.415776975415394
281,9.015784277513886,7.495541943884256,0.0,6.8501261661455,7.917171988845776
282,7.731930721948486,6.75110146893676,6.398594934535208,6.0867747269123065,7.547501682814967
283,9.097731427593528,6.7226297948554485,6.720220155135295,6.20050917404269,7.674617497364363
284,9.118773178450692,6.699500340161678,6.507277712385012,5.971261839790462,7.535830462798367
285,9.312445594913337,7.3277805384216315,0.0,6.313548046277095,7.637234388789473
286,9.505841793480096,7.618742377670413,0.0,6.659293919683638,7.943072717277933
287,9.311994025702683,7.374629015218945,0.0,6.51025834052315,7.726212650507529
288,8.961879012677683,6.792344427470809,6.678342114654332,6.135564891081739,7.672292455628756
289,8.862200330487287,7.203405521083095,0.0,6.664409020350408,7.662937850461535
290,9.3789010135201,7.409741954080923,0.0,6.833031732786201,7.855544677915663
291,9.033841828485016,6.723832440821209,6.22455842927536,5.572154032177765,7.3777589082278725
292,9.229358377811945,7.108244139731541,6.548219102762372,6.18826412308259,7.786136437783072
293,8.395251520610994,6.742880635791903,0.0,6.040254711277414,7.145196134997171
294,7.731930721948486,6.961296045910167,0.0,6.0867747269123065,7.3098814858247865
295,7.967973179662935,7.1631723908466425,0.0,6.066108090103747,7.451241684987676
296,9.050171619823361,6.579251212010101,0.0,6.182084906716632,7.093404625868766
297,7.3752557780097545,6.26530121273771,6.135564891081739,5.6937321388027,7.158513997329321
298,9.655026193237628,6.893656354602635,6.285998094508865,5.68697535633982,7.505492274737424
299,9.139166552521658,6.761572768804055,6.761572768804055,6.349138991379798,7.7406644019172415
300,9.311451873344595,7.122059881629142,0.0,6.1675164908883415,7.447751280047908
301,9.104979856318357,7.048386408721883,6.6895992691789665,5.87493073085203,7.745435610274381
302,9.392661928770137,6.756932389247553,6.556778356158042,5.455321115357702,7.494430215031565
303,8.94793610670867,7.093404625868766,0.0,5.7430031878094825,7.323830566202317
304,9.565704457114814,7.192182058713246,0.0,5.7430031878094825,7.403061091090091
305,9.177300517897983,6.778784897685177,0.0,6.0867747269123065,7.1846291527173145
306,9.035986984831405,6.734591659972948,0.0,5.683579767338681,7.034387929915503
307,8.922658299524402,6.802394763324311,6.021023349349527,6.47543271670409,7.581209826196346
308,9.169518377455928,7.033506484287697,6.828712071641684,5.981414211254481,7.805474625270857
309,8.668024081118821,7.215239978730097,0.0,6.336825731146441,7.562681246721884
310,9.60642831827175,7.487733761436444,0.0,6.5722825426940075,7.824445930877619
311,9.602585141913492,7.00033446027523,6.79794041297493,6.20455776256869,7.81923445385907
312,8.92930284224307,6.893656354602635,5.929589143389895,5.634789603169249,7.403670290012373
313,9.002701007197938,7.013915474810528,6.082218910376446,6.082218910376446,7.59488438721652
314,9.523178364309082,7.4360278163518485,0.0,5.855071922202427,7.623153068476902
315,7.334981878871814,6.302618975744905,6.302618975744905,5.655991810819852,7.228388451573604
316,8.943506132037239,7.468513271496337,0.0,6.3561076606958915,7.752764808851328
317,9.416703923250376,7.004881989712859,7.223295679562314,6.51471269087253,8.054522609537294
318,9.386224586806131,7.495541943884256,0.0,6.553933404025811,7.824845691026856
319,9.211339872309265,7.010311867307229,6.9930151229329605,6.663132695990803,7.9996785794994505
320,9.422058905620926,6.74993119378857,0.0,6.492239835020471,7.322510433997394
321,9.056839480990421,6.741700694652055,6.786716950605081,6.07073772800249,7.680637427560936
322,9.064157861798101,7.2456550675945355,0.0,6.437751649736401,7.614312146452
323,9.254070134837509,6.787844982309579,0.0,5.662960480135946,7.069023426578259
324,9.169518377455928,6.957497370876951,0.0,6.222576268071369,7.349230824613334
325,8.496786381638575,6.626717749249025,6.626717749249025,5.375278407684165,7.453561871643373
326,9.13194630454817,7.412160334945205,0.0,6.226536669287466,7.6787889981991535
327,8.502688505213357,6.86484777797086,0.0,6.0867747269123065,7.242797922793756
328,9.448727152703086,8.07961802938984,0.0,6.302618975744905,8.235890725928495
329,8.919453168575453,6.946975992135418,0.0,6.530877627725885,7.453561871643373
330,8.587092318795905,6.493753839851686,6.3784261836515865,6.313548046277095,7.496652438168283
331,9.400133943608838,7.038783541388542,6.590301048196686,6.1675164908883415,7.76004068088038
332,9.436599066190539,7.397561535524052,7.05444965813294,7.047517221357296,8.27893600229198
333,9.38328476695754,7.275864600546533,6.535241271013659,6.089044875446846,7.853604813097837
334,8.86531163267185,6.854354502255021,6.887552571664617,0.0,7.564238475170491
335,9.077380244719953,6.92951677076365,6.945051063725834,5.966146739123692,7.803843303538772
336,8.313852267398207,6.7580945044277305,6.248042874508429,5.087596335232384,7.3395376954076745
337,10.387856258239758,7.3914152346753585,0.0,7.212294468500341,7.999007213243955
338,9.41058370340406,6.86171134048073,6.829793737512425,6.779921907472252,7.9229859587111955
339,8.215006432761575,6.992096427415888,0.0,6.133398042996649,7.3453648404168685
340,8.930626469173578,6.946975992135418,0.0,5.655991810819852,7.189922170745808
341,9.26785427817679,6.802394763324311,6.400257445308821,5.19295685089021,7.427738840532894
342,7.426549072397305,6.180016653652572,6.222576268071369,5.575949103146316,7.1316985104669115
343,9.247828816387175,6.9985096422506015,0.0,5.575949103146316,7.214504414151143
344,7.8328075165248645,6.877296071497429,6.6052979209482015,5.940171252720432,7.644440761556566
345,9.145268375232467,6.738152494595957,6.787844982309579,6.135564891081739,7.693025748417888
346,9.234642664499148,6.866933284461882,0.0,5.8971538676367405,7.188412736496954
347,9.347926034928745,6.698268054115413,6.608000625296087,6.073044534100405,7.593877844605118
